,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
2227,KTR,2017-03-10,2018-09-28,567,Friday,679750,USD,31813,499998,41280,0.06362625450501802,1.2975827491905825,0.08256033024132096,25-45,F,kcastillo,johnlucero@hotmail.com,Daniel Cox,M,66
2228,AKX,2018-07-09,2019-10-12,460,Monday,54696,GBP,57530,499999,9411,0.11506023012046024,0.16358421693029723,0.01882203764407529,25-45,F,kcastillo,johnlucero@hotmail.com,Daniel Cox,M,66
2229,BYU,2019-12-02,2019-07-23,-132,Monday,544705,EUR,23561,499999,95109,0.047122094244188485,4.036713212512202,0.19021838043676087,20-30,F,kcastillo,johnlucero@hotmail.com,Daniel Cox,M,66
2230,GRZ,2019-04-18,2020-04-13,361,Thursday,36962,USD,13774,499997,1038,0.027548165288991733,0.07535937273123276,0.0020760124560747365,45-65,M,kcastillo,johnlucero@hotmail.com,Daniel Cox,M,66
2231,KTR,2019-05-22,2019-10-30,161,Wednesday,907788,USD,51867,499995,310547,0.10373503735037351,5.987371546455357,0.62110021100211,20-25,M,kcastillo,johnlucero@hotmail.com,Daniel Cox,M,66
2232,KTR,2018-11-04,2019-08-16,285,Sunday,329010,EUR,39877,499998,296060,0.07975431901727607,7.424329814178599,0.592122368489474,25-50,B,kcastillo,johnlucero@hotmail.com,Daniel Cox,M,66
2233,BYU,2018-02-28,2018-05-25,86,Wednesday,957546,USD,70355,499998,400897,0.14071056284225136,5.698201975694691,0.8017972071888287,20-30,F,freymaria,kelli68@yahoo.com,Emily Welch,F,77
2234,GRZ,2019-08-28,2020-11-08,438,Wednesday,103096,EUR,59706,500000,15303,0.119412,0.2563058989046327,0.030606,35-40,F,freymaria,kelli68@yahoo.com,Emily Welch,F,77
2235,GRZ,2019-07-23,2019-07-11,-12,Tuesday,841489,USD,40198,500002,769744,0.08039567841728633,19.14881337379969,1.5394818420726317,30-35,F,freymaria,kelli68@yahoo.com,Emily Welch,F,77
2236,BYU,2019-05-27,2019-12-10,197,Monday,168123,EUR,32326,500000,164710,0.064652,5.095279341706366,0.32942,20-25,B,freymaria,kelli68@yahoo.com,Emily Welch,F,77
2237,AKX,2019-05-25,2019-07-19,55,Saturday,537547,EUR,52691,499999,259713,0.10538221076442153,4.928982179119774,0.5194270388540777,40-45,M,freymaria,kelli68@yahoo.com,Emily Welch,F,77
2238,KTR,2018-03-13,2019-05-06,419,Tuesday,296817,EUR,27314,499999,225453,0.05462810925621851,8.254118766932708,0.4509069018138036,35-50,M,freymaria,kelli68@yahoo.com,Emily Welch,F,77
2239,BYU,2018-05-31,2018-05-08,-23,Thursday,868697,EUR,19530,500002,865876,0.039059843760624956,44.335688684075784,1.731745073019708,40-60,F,freymaria,kelli68@yahoo.com,Emily Welch,F,77
2240,BYU,2019-07-28,2020-09-25,425,Sunday,478723,USD,47188,499999,130849,0.09437618875237751,2.7729295583622955,0.2616985233970468,30-35,B,peterwilson,coxalex@gmail.com,Margaret Murray,F,63
2241,AKX,2017-05-12,2019-07-18,797,Friday,711781,USD,52067,499999,154020,0.10413420826841653,2.9581116638177734,0.3080406160812322,40-50,F,peterwilson,coxalex@gmail.com,Margaret Murray,F,63
2242,AKX,2017-11-20,2018-12-22,397,Monday,826261,USD,11188,500000,812672,0.022376,72.63782624240257,1.625344,30-40,B,peterwilson,coxalex@gmail.com,Margaret Murray,F,63
2243,BYU,2019-08-14,2020-03-28,227,Wednesday,608385,GBP,21855,499997,435045,0.04371026226157357,19.905971173644474,0.8700952205713234,25-45,M,peterwilson,coxalex@gmail.com,Margaret Murray,F,63
2244,KTR,2018-10-20,2019-05-05,197,Saturday,286413,USD,82464,500000,57107,0.164928,0.6925082460225068,0.114214,25-30,M,sheri71,vmiller@hotmail.com,Lisa Johnson,F,60
2245,BYU,2018-05-29,2019-01-24,240,Tuesday,670689,EUR,20669,499998,534038,0.04133816535266141,25.837631235183125,1.0680802723210894,20-35,M,sheri71,vmiller@hotmail.com,Lisa Johnson,F,60
2246,BYU,2019-04-05,2021-03-14,709,Friday,881754,GBP,54340,499999,23157,0.10868021736043472,0.42615016562384983,0.046314092628185255,45-60,B,sheri71,vmiller@hotmail.com,Lisa Johnson,F,60
2247,AKX,2019-08-17,2019-08-20,3,Saturday,110597,GBP,25900,500000,98994,0.0518,3.822162162162162,0.197988,40-55,M,sheri71,vmiller@hotmail.com,Lisa Johnson,F,60
2248,AKX,2018-12-22,2020-04-16,481,Saturday,179609,EUR,28485,500003,110962,0.05696965818205091,3.895453747586449,0.22192266846398923,40-65,B,sheri71,vmiller@hotmail.com,Lisa Johnson,F,60
2249,AKX,2019-02-18,2020-04-15,422,Monday,770442,USD,42749,499998,464608,0.08549834199336798,10.868277620529135,0.9292197168788675,25-45,M,sheri71,vmiller@hotmail.com,Lisa Johnson,F,60
2250,BYU,2018-08-26,2018-12-16,112,Sunday,754133,EUR,25694,500000,504501,0.051388,19.634973145481435,1.009002,35-45,M,sheri71,vmiller@hotmail.com,Lisa Johnson,F,60
2251,KTR,2018-05-07,2018-07-16,70,Monday,425479,USD,31355,500003,374153,0.06270962374225755,11.932801785999043,0.7483015101909388,30-55,B,sheri71,vmiller@hotmail.com,Lisa Johnson,F,60
2252,GRZ,2018-02-14,2018-03-20,34,Wednesday,37319,EUR,65216,500000,27994,0.130432,0.42925049067713444,0.055988,30-40,B,smithbetty,sgreen@hotmail.com,Karen Merritt,F,53
2253,GRZ,2017-05-09,2018-06-29,416,Tuesday,561596,USD,40458,499999,173654,0.08091616183232367,4.2922042612091555,0.3473086946173892,30-50,M,smithbetty,sgreen@hotmail.com,Karen Merritt,F,53
2254,KTR,2019-06-14,2019-09-07,85,Friday,946911,EUR,56744,500000,310881,0.113488,5.478658536585366,0.621762,30-50,F,smithbetty,sgreen@hotmail.com,Karen Merritt,F,53
2255,BYU,2019-07-19,2019-07-11,-8,Friday,987772,GBP,64783,500002,14273,0.12956548173807306,0.22032014571724062,0.028545885816456736,30-50,M,sullivankathleen,judithgraham@yahoo.com,Phillip Ellis,M,33
2256,BYU,2019-10-05,2019-10-24,19,Saturday,425683,USD,10861,499998,324449,0.021722086888347553,29.872847804069607,0.6489005956023824,40-45,M,sullivankathleen,judithgraham@yahoo.com,Phillip Ellis,M,33
2257,AKX,2019-02-20,2020-06-03,469,Wednesday,994598,EUR,47612,500000,393035,0.095224,8.254956733596572,0.78607,25-30,F,sullivankathleen,judithgraham@yahoo.com,Phillip Ellis,M,33
2258,KTR,2019-03-27,2019-10-28,215,Wednesday,58838,GBP,5792,500002,16405,0.011583953664185343,2.8323549723756907,0.032809868760524954,25-30,B,sullivankathleen,judithgraham@yahoo.com,Phillip Ellis,M,33
2259,GRZ,2017-12-31,2019-02-05,401,Sunday,850683,EUR,19599,499997,434687,0.03919823518941114,22.179039746925863,0.8693792162752977,25-50,B,sullivankathleen,judithgraham@yahoo.com,Phillip Ellis,M,33
2260,BYU,2018-07-25,2019-10-31,463,Wednesday,853419,USD,58309,500000,712337,0.116618,12.216587490781869,1.424674,20-35,F,sullivankathleen,judithgraham@yahoo.com,Phillip Ellis,M,33
2261,GRZ,2018-09-26,2019-08-02,310,Wednesday,543360,EUR,25573,499997,37631,0.05114630687784127,1.4715129237868063,0.07526245157470945,30-35,B,sullivankathleen,judithgraham@yahoo.com,Phillip Ellis,M,33
2262,AKX,2019-04-06,2020-02-26,326,Saturday,417078,GBP,9659,499998,12147,0.019318077272309088,1.2575836007868308,0.024294097176388706,30-35,B,manuelrhodes,ryanwhite@vincent.com,Jose Anderson,M,27
2263,GRZ,2018-07-21,2019-06-21,335,Saturday,862392,GBP,31018,499997,629216,0.06203637221823331,20.28551163840351,1.2584395506373038,20-35,M,manuelrhodes,ryanwhite@vincent.com,Jose Anderson,M,27
2264,BYU,2018-07-21,2019-12-18,515,Saturday,321241,USD,49776,499999,289196,0.0995521991043982,5.809948569591771,0.5783931567863135,40-55,B,manuelrhodes,ryanwhite@vincent.com,Jose Anderson,M,27
2265,AKX,2019-04-01,2019-04-17,16,Monday,928596,USD,14927,500001,469197,0.029853940292119414,31.432772827761774,0.9383921232157536,30-50,M,emily65,john47@gmail.com,Carolyn Nelson,F,39
2266,KTR,2019-06-25,2019-10-13,110,Tuesday,735730,USD,67846,499999,189052,0.13569227138454276,2.7864870441883087,0.3781047562095124,25-45,B,emily65,john47@gmail.com,Carolyn Nelson,F,39
2267,BYU,2017-12-17,2018-08-13,239,Sunday,615015,GBP,37581,500002,534301,0.07516169935320259,14.217317261382082,1.0685977256090975,30-45,M,emily65,john47@gmail.com,Carolyn Nelson,F,39
2268,AKX,2019-04-02,2020-05-16,410,Tuesday,746762,EUR,45293,500001,677774,0.09058581882836235,14.964210805201686,1.3555452889094222,35-55,M,emily65,john47@gmail.com,Carolyn Nelson,F,39
2269,GRZ,2017-07-09,2018-09-20,438,Sunday,761100,GBP,10325,499998,714911,0.0206500826003304,69.24077481840193,1.4298277193108773,20-25,F,emily65,john47@gmail.com,Carolyn Nelson,F,39
2270,GRZ,2018-06-11,2020-08-02,783,Monday,438632,USD,35110,500000,47904,0.07022,1.3643976075192252,0.095808,20-30,B,nancy38,kschaefer@harris-butler.com,Mrs. Jessica Turner PhD,F,30
2271,GRZ,2019-02-21,2020-09-04,561,Thursday,719054,GBP,45794,499999,60741,0.09158818317636636,1.3263964711534262,0.12148224296448593,25-30,M,nancy38,kschaefer@harris-butler.com,Mrs. Jessica Turner PhD,F,30
2272,BYU,2018-09-23,2018-02-12,-223,Sunday,23163,GBP,72915,500002,22488,0.14582941668233326,0.30841390660357954,0.04497582009671961,35-45,B,nancy38,kschaefer@harris-butler.com,Mrs. Jessica Turner PhD,F,30
2273,AKX,2018-07-27,2020-03-31,613,Friday,884246,EUR,20174,499999,850272,0.040348080696161394,42.146921780509565,1.7005474010948023,40-60,M,nancy38,kschaefer@harris-butler.com,Mrs. Jessica Turner PhD,F,30
2274,GRZ,2018-10-24,2019-12-29,431,Wednesday,2591,EUR,6056,499999,2137,0.012112024224048449,0.35287318361955083,0.004274008548017096,40-60,B,lewisheather,smithlaura@yahoo.com,Joseph Greene,M,80
2275,KTR,2018-08-18,2020-07-02,684,Saturday,315509,EUR,13032,500000,137890,0.026064,10.580877839165131,0.27578,30-50,B,lewisheather,smithlaura@yahoo.com,Joseph Greene,M,80
2276,KTR,2018-12-26,2019-10-30,308,Wednesday,451362,USD,69960,500002,349307,0.13991944032223871,4.992953116066324,0.6986112055551777,25-45,M,lewisheather,smithlaura@yahoo.com,Joseph Greene,M,80
2277,KTR,2017-11-22,2018-09-05,287,Wednesday,408612,EUR,37260,500001,68915,0.07451985096029808,1.8495705850778315,0.13782972434055132,35-50,F,lewisheather,smithlaura@yahoo.com,Joseph Greene,M,80
2278,AKX,2019-02-28,2019-12-22,297,Thursday,237556,USD,28139,499997,57266,0.05627833767002602,2.035111411208643,0.11453268719612318,40-60,B,mccormickholly,jonesjessica@nichols.com,Jennifer Rosario,F,61
2279,KTR,2019-01-07,2021-06-03,878,Monday,514901,GBP,36064,500000,194459,0.072128,5.392053016858918,0.388918,45-65,M,mccormickholly,jonesjessica@nichols.com,Jennifer Rosario,F,61
2280,GRZ,2018-03-28,2018-07-30,124,Wednesday,550689,GBP,35703,500000,471311,0.071406,13.200879477915022,0.942622,20-30,F,mccormickholly,jonesjessica@nichols.com,Jennifer Rosario,F,61
2281,AKX,2018-06-08,2020-05-01,693,Friday,944293,USD,71265,499998,791447,0.1425305701222805,11.105690030169088,1.5829003316013264,35-40,F,mccormickholly,jonesjessica@nichols.com,Jennifer Rosario,F,61
2282,GRZ,2018-01-16,2019-03-20,428,Tuesday,687168,EUR,17601,499997,161303,0.03520221121326728,9.164422475995682,0.32260793564761386,25-30,B,mccormickholly,jonesjessica@nichols.com,Jennifer Rosario,F,61
2283,AKX,2017-01-11,2018-06-25,530,Wednesday,969621,EUR,47906,500001,741007,0.09581180837638324,15.467937210370309,1.482011035977928,35-55,B,mccormickholly,jonesjessica@nichols.com,Jennifer Rosario,F,61
2284,BYU,2019-09-07,2019-08-27,-11,Saturday,24765,EUR,30713,500000,8447,0.061426,0.275030117539804,0.016894,45-55,B,mccormickholly,jonesjessica@nichols.com,Jennifer Rosario,F,61
2285,KTR,2018-03-04,2019-12-02,638,Sunday,275316,EUR,16405,499999,96288,0.03281006562013124,5.869430051813471,0.1925763851527703,40-50,B,megan07,kathleenhill@krause-jones.com,Katie Mcdaniel,F,26
2286,GRZ,2018-11-24,2020-07-30,614,Saturday,677842,EUR,69296,499995,550743,0.13859338593385934,7.947688178249827,1.1014970149701497,30-40,B,megan07,kathleenhill@krause-jones.com,Katie Mcdaniel,F,26
2287,GRZ,2018-08-29,2019-02-17,172,Wednesday,446080,GBP,10158,499997,227186,0.02031612189673138,22.36522937586139,0.4543747262483575,20-25,M,megan07,kathleenhill@krause-jones.com,Katie Mcdaniel,F,26
2288,KTR,2019-07-14,2020-04-20,281,Sunday,423207,EUR,33818,500001,403771,0.06763586472827054,11.939529244780886,0.8075403849192302,35-50,B,megan07,kathleenhill@krause-jones.com,Katie Mcdaniel,F,26
2289,GRZ,2018-05-23,2020-02-13,631,Wednesday,118829,EUR,83081,499999,1709,0.16616233232466465,0.02057028682851675,0.003418006836013672,20-30,B,megan07,kathleenhill@krause-jones.com,Katie Mcdaniel,F,26
2290,KTR,2018-11-04,2019-05-16,193,Sunday,429853,GBP,15789,500000,105624,0.031578,6.689720691620749,0.211248,30-50,F,sarahpowers,davidvazquez@gmail.com,Luis Drake,M,24
2291,KTR,2019-11-03,2019-03-15,-233,Sunday,852864,USD,39391,500000,73760,0.078782,1.8725089487446371,0.14752,20-30,F,sarahpowers,davidvazquez@gmail.com,Luis Drake,M,24
2292,BYU,2019-04-08,2020-02-03,301,Monday,590264,USD,24559,500000,41973,0.049118,1.7090679587931106,0.083946,40-50,B,careybobby,heatherlee@yahoo.com,Stephanie Huang,F,41
2293,AKX,2018-01-31,2019-08-24,570,Wednesday,637029,USD,46632,499997,102135,0.09326455958735752,2.1902341739577973,0.20427122562735375,40-55,B,careybobby,heatherlee@yahoo.com,Stephanie Huang,F,41
2294,KTR,2019-05-15,2020-05-04,355,Wednesday,230344,USD,87266,499994,22453,0.17453409440913292,0.25729379139642017,0.04490653887846654,35-45,B,careybobby,heatherlee@yahoo.com,Stephanie Huang,F,41
2295,AKX,2018-05-26,2019-01-22,241,Saturday,160859,EUR,57281,500000,51177,0.114562,0.8934376145667848,0.102354,30-35,F,careybobby,heatherlee@yahoo.com,Stephanie Huang,F,41
2296,BYU,2019-02-06,2019-08-20,195,Wednesday,292381,EUR,48754,500000,138514,0.097508,2.84107970628051,0.277028,40-60,M,careybobby,heatherlee@yahoo.com,Stephanie Huang,F,41
2297,AKX,2018-05-11,2020-11-04,908,Friday,464577,USD,52015,499999,416238,0.10403020806041612,8.0022685763722,0.8324776649553299,40-45,B,jameslopez,xfleming@yahoo.com,Caitlin Gilbert,F,68
2298,GRZ,2019-02-28,2020-07-04,492,Thursday,59112,EUR,28881,500000,16422,0.057762,0.5686091201828192,0.032844,35-45,F,jameslopez,xfleming@yahoo.com,Caitlin Gilbert,F,68
2299,AKX,2019-08-18,2020-11-16,456,Sunday,324212,USD,40823,499997,62908,0.08164648987893927,1.5409940474732382,0.1258167549005294,40-60,M,jameslopez,xfleming@yahoo.com,Caitlin Gilbert,F,68
2300,BYU,2018-01-07,2020-09-05,972,Sunday,615470,USD,4579,499999,91053,0.009158018316036631,19.88490936885783,0.18210636421272844,30-50,M,jameslopez,xfleming@yahoo.com,Caitlin Gilbert,F,68
2301,KTR,2018-01-07,2020-12-04,1062,Sunday,422712,USD,44876,499996,314657,0.08975271802174417,7.011698903645601,0.6293190345522764,25-50,M,jameslopez,xfleming@yahoo.com,Caitlin Gilbert,F,68
2302,GRZ,2018-09-23,2019-11-21,424,Sunday,328091,GBP,55026,500000,86880,0.110052,1.578889979282521,0.17376,40-55,B,lisa77,ukim@hotmail.com,William Ferguson,M,61
2303,GRZ,2018-05-27,2020-01-04,587,Sunday,886830,USD,48080,500004,34584,0.09615923072615419,0.7193011647254576,0.06916744666042672,20-25,B,lisa77,ukim@hotmail.com,William Ferguson,M,61
2304,AKX,2018-01-24,2018-04-10,76,Wednesday,979742,USD,13658,500000,212530,0.027316,15.560843461707424,0.42506,30-35,F,lisa77,ukim@hotmail.com,William Ferguson,M,61
2305,KTR,2017-10-20,2018-06-22,245,Friday,828808,USD,56315,499999,606856,0.11263022526045052,10.776098730356033,1.213714427428855,30-40,B,lisa77,ukim@hotmail.com,William Ferguson,M,61
2306,AKX,2017-09-09,2018-01-01,114,Saturday,443752,GBP,63984,499999,4723,0.12796825593651187,0.07381532883220805,0.009446018892037784,30-40,F,lisa77,ukim@hotmail.com,William Ferguson,M,61
2307,GRZ,2018-05-23,2018-08-19,88,Wednesday,689932,GBP,23372,499998,58706,0.046744186976747905,2.5118090022248847,0.1174124696498786,30-40,M,lisa77,ukim@hotmail.com,William Ferguson,M,61
2308,GRZ,2019-05-15,2019-06-27,43,Wednesday,939172,USD,17512,499994,416725,0.035024420293043514,23.79653951576062,0.8334600015200182,40-60,B,lisa77,ukim@hotmail.com,William Ferguson,M,61
2309,AKX,2019-07-25,2019-08-28,34,Thursday,420968,GBP,19273,499997,67103,0.03854623127738766,3.4817101644788044,0.13420680524083145,20-35,M,lisa77,ukim@hotmail.com,William Ferguson,M,61
2310,AKX,2019-11-04,2020-07-02,241,Monday,453091,GBP,7768,499996,337499,0.015536124288994311,43.44734809474768,0.6750034000272002,35-40,F,hahnmindy,ellendavis@glover-williams.com,Rachael Kim,F,85
2311,GRZ,2018-01-21,2018-05-09,108,Sunday,865921,USD,32983,499998,855891,0.06596626386505546,25.94945881211533,1.7117888471553886,40-60,F,hahnmindy,ellendavis@glover-williams.com,Rachael Kim,F,85
2312,GRZ,2018-01-13,2019-09-18,613,Saturday,978481,GBP,80325,499999,817736,0.1606503213006426,10.180342359165888,1.6354752709505418,30-45,F,hahnmindy,ellendavis@glover-williams.com,Rachael Kim,F,85
2313,BYU,2018-05-02,2019-11-23,570,Wednesday,834572,USD,58851,499999,736457,0.1177022354044708,12.513924997026388,1.4729169458338918,35-40,M,boonedeanna,kevin41@bryant.com,Juan Barnes,M,90
2314,GRZ,2018-02-09,2020-02-01,722,Friday,349292,EUR,85529,499998,222761,0.17105868423473694,2.604508412351366,0.4455237820951284,35-40,M,boonedeanna,kevin41@bryant.com,Juan Barnes,M,90
2315,AKX,2018-03-04,2019-05-20,442,Sunday,961321,EUR,46695,500000,861939,0.09339,18.45891423064568,1.723878,20-25,F,boonedeanna,kevin41@bryant.com,Juan Barnes,M,90
2316,KTR,2018-07-05,2019-08-26,417,Thursday,279033,USD,79165,499999,31885,0.15833031666063332,0.4027663740289269,0.06377012754025509,40-50,M,boonedeanna,kevin41@bryant.com,Juan Barnes,M,90
2317,GRZ,2018-06-09,2018-09-14,97,Saturday,37879,GBP,9756,499994,28335,0.019512234146809762,2.9043665436654367,0.05667068004816058,25-40,B,boonedeanna,kevin41@bryant.com,Juan Barnes,M,90
2318,GRZ,2018-02-22,2019-09-23,578,Thursday,371035,EUR,34905,500000,149779,0.06981,4.291047127918636,0.299558,20-35,M,boonedeanna,kevin41@bryant.com,Juan Barnes,M,90
2319,GRZ,2018-06-26,2019-08-27,427,Tuesday,548334,GBP,31204,500001,224531,0.06240787518424963,7.195583899500064,0.44906110187779624,40-45,B,johnsonfrancisco,ryan60@hotmail.com,Hannah Lee,F,76
2320,AKX,2019-03-27,2019-04-09,13,Wednesday,798708,USD,5472,500001,374,0.010943978112043775,0.06834795321637427,0.000747998504002992,25-30,F,johnsonfrancisco,ryan60@hotmail.com,Hannah Lee,F,76
2321,BYU,2017-12-26,2018-11-22,331,Tuesday,389228,GBP,55920,500001,171457,0.11183977632044736,3.066112303290415,0.3429133141733717,30-45,F,johnsonfrancisco,ryan60@hotmail.com,Hannah Lee,F,76
2322,AKX,2018-04-01,2019-09-08,525,Sunday,83034,USD,6401,500004,57583,0.012801897584819321,8.995938134666458,0.11516507867937056,30-40,F,johnsonfrancisco,ryan60@hotmail.com,Hannah Lee,F,76
2323,GRZ,2019-01-21,2020-06-30,526,Monday,663860,GBP,24892,499997,533727,0.049784298705792235,21.441708179334725,1.0674604047624285,35-40,B,mckeecaroline,turnerdavid@hotmail.com,Warren Moore,M,37
2324,AKX,2018-02-11,2019-01-25,348,Sunday,8978,GBP,83485,499998,4236,0.16697066788267154,0.050739653830029346,0.008472033888135553,25-30,F,mckeecaroline,turnerdavid@hotmail.com,Warren Moore,M,37
2325,BYU,2017-09-21,2018-07-01,283,Thursday,75254,EUR,26104,500001,25743,0.05220789558420883,0.986170701808152,0.05148589702820594,35-45,F,mckeecaroline,turnerdavid@hotmail.com,Warren Moore,M,37
2326,KTR,2019-03-30,2020-10-31,581,Saturday,896891,GBP,9961,499998,158059,0.019922079688318755,15.867784359000101,0.3161192644770579,40-55,M,mckeecaroline,turnerdavid@hotmail.com,Warren Moore,M,37
2327,BYU,2019-01-25,2019-11-12,291,Friday,735896,GBP,49896,499999,562011,0.09979219958439917,11.263648388648388,1.124024248048496,40-65,F,mckeecaroline,turnerdavid@hotmail.com,Warren Moore,M,37
2328,BYU,2017-05-11,2018-11-04,542,Thursday,371777,GBP,50380,499999,207069,0.10076020152040305,4.1101429138547045,0.4141388282776566,25-30,B,wrogers,gouldjessica@rogers.com,Dylan Cole,M,63
2329,AKX,2018-12-07,2019-09-28,295,Friday,750843,GBP,55580,499997,305234,0.11116066696400179,5.49179560993163,0.610471662829977,35-55,M,wrogers,gouldjessica@rogers.com,Dylan Cole,M,63
2330,GRZ,2017-01-12,2019-07-13,912,Thursday,569611,GBP,65568,500000,49687,0.131136,0.7577934358223524,0.099374,30-40,B,wrogers,gouldjessica@rogers.com,Dylan Cole,M,63
2331,BYU,2018-07-08,2020-07-03,726,Sunday,560117,EUR,58479,500001,530623,0.11695776608446783,9.073735870996426,1.061243877512245,35-50,F,wrogers,gouldjessica@rogers.com,Dylan Cole,M,63
2332,GRZ,2017-12-12,2018-04-02,111,Tuesday,927605,USD,10625,499997,141755,0.021250127500765003,13.34164705882353,0.2835117010702064,20-35,B,wrogers,gouldjessica@rogers.com,Dylan Cole,M,63
2333,AKX,2019-03-13,2019-06-30,109,Wednesday,242475,EUR,19890,499997,68369,0.03978023868143209,3.4373554550025136,0.1367388204329226,35-40,B,wrogers,gouldjessica@rogers.com,Dylan Cole,M,63
2334,AKX,2019-01-19,2020-08-05,564,Saturday,421644,GBP,28626,499998,312694,0.057252229008916036,10.923426255851323,0.6253905015620063,40-45,M,wrogers,gouldjessica@rogers.com,Dylan Cole,M,63
2335,BYU,2019-07-04,2021-04-04,640,Thursday,404926,EUR,43379,500001,332496,0.08675782648434703,7.66490698264137,0.66499067001866,20-30,F,crystalhess,knappchristopher@hotmail.com,Alexis Bowen,F,21
2336,BYU,2017-12-19,2018-07-18,211,Tuesday,589750,USD,25245,499999,316577,0.05049010098020196,12.540186175480294,0.6331552663105326,25-35,F,crystalhess,knappchristopher@hotmail.com,Alexis Bowen,F,21
2337,GRZ,2017-11-17,2019-02-22,462,Friday,134425,USD,37761,500002,1836,0.07552169791320834,0.04862159370779376,0.0036719853120587517,40-50,B,crystalhess,knappchristopher@hotmail.com,Alexis Bowen,F,21
2338,AKX,2018-12-04,2018-12-19,15,Tuesday,49913,GBP,44674,500002,8461,0.08934764260942957,0.18939427855128263,0.01692193231227075,40-50,F,crystalhess,knappchristopher@hotmail.com,Alexis Bowen,F,21
2339,GRZ,2019-05-22,2019-03-12,-71,Wednesday,91023,USD,47169,499999,90026,0.09433818867637735,1.9085840276452755,0.1800523601047202,30-35,F,crystalhess,knappchristopher@hotmail.com,Alexis Bowen,F,21
2340,AKX,2017-09-20,2018-06-15,268,Wednesday,128798,USD,87658,499997,103734,0.17531705190231142,1.1833945561158137,0.20746924481546888,30-35,M,crystalhess,knappchristopher@hotmail.com,Alexis Bowen,F,21
2341,KTR,2019-08-05,2020-07-01,331,Monday,908070,EUR,42669,499996,438533,0.08533868270946167,10.277555133703626,0.8770730165841327,30-35,F,crystalhess,knappchristopher@hotmail.com,Alexis Bowen,F,21
2342,GRZ,2019-03-15,2020-02-03,325,Friday,37204,GBP,20519,499996,27489,0.04103832830662645,1.339685169842585,0.05497843982751862,45-60,M,crystalhess,knappchristopher@hotmail.com,Alexis Bowen,F,21
2343,KTR,2018-06-29,2019-07-23,389,Friday,693123,EUR,35388,499996,433822,0.0707765662125297,12.259014355148638,0.8676509412075296,30-45,M,joseph08,carrmanuel@yahoo.com,Mrs. Lindsey Ross,F,74
2344,KTR,2019-04-18,2019-05-30,42,Thursday,637401,EUR,20903,499995,140957,0.041806418064180645,6.743386116825336,0.28191681916819167,30-50,M,joseph08,carrmanuel@yahoo.com,Mrs. Lindsey Ross,F,74
2345,GRZ,2017-11-28,2019-06-11,560,Tuesday,754695,GBP,29114,499997,734096,0.05822834937009622,25.2145359620801,1.4682008092048553,25-45,F,joseph08,carrmanuel@yahoo.com,Mrs. Lindsey Ross,F,74
2346,BYU,2018-10-26,2020-07-22,635,Friday,170654,EUR,83206,500003,26185,0.1664110015339908,0.31470086291853955,0.052369685781885306,30-40,F,joseph08,carrmanuel@yahoo.com,Mrs. Lindsey Ross,F,74
2347,BYU,2018-02-20,2019-06-27,492,Tuesday,492510,GBP,34409,499998,259295,0.0688182752731011,7.535673806271615,0.5185920743682975,45-60,B,joseph08,carrmanuel@yahoo.com,Mrs. Lindsey Ross,F,74
2348,BYU,2017-07-11,2019-09-02,783,Tuesday,282853,USD,23199,500003,26341,0.04639772161367032,1.1354368722789776,0.05268168390989654,35-55,B,joseph08,carrmanuel@yahoo.com,Mrs. Lindsey Ross,F,74
2349,GRZ,2019-08-25,2020-10-20,422,Sunday,343961,EUR,23327,500000,144100,0.046654,6.177391006130235,0.2882,30-50,F,joseph08,carrmanuel@yahoo.com,Mrs. Lindsey Ross,F,74
2350,BYU,2018-12-24,2020-03-08,440,Monday,124428,EUR,61982,499999,60459,0.12396424792849586,0.9754283501661772,0.12091824183648367,35-45,B,noahrodriguez,fbailey@yahoo.com,Zachary Wilkins,M,33
2351,GRZ,2019-05-26,2019-05-12,-14,Sunday,780660,EUR,39066,500002,158537,0.07813168747325011,4.058183586750627,0.3170727317090732,20-35,M,noahrodriguez,fbailey@yahoo.com,Zachary Wilkins,M,33
2352,AKX,2018-09-27,2020-08-08,681,Thursday,210420,EUR,46864,500001,32513,0.09372781254437491,0.6937734721748037,0.06502586994826011,25-50,F,jhernandez,jasonbarrett@wilcox.com,Bethany Berry,F,32
2353,KTR,2019-01-20,2021-01-15,726,Sunday,462270,USD,46763,500001,337920,0.0935258129483741,7.226225862327054,0.6758386483227034,25-35,B,jhernandez,jasonbarrett@wilcox.com,Bethany Berry,F,32
2354,BYU,2017-11-20,2017-05-12,-192,Monday,191521,EUR,25547,499998,144733,0.051094204376817505,5.665361882021372,0.2894671578686315,25-50,F,jhernandez,jasonbarrett@wilcox.com,Bethany Berry,F,32
2355,AKX,2018-05-29,2018-08-16,79,Tuesday,407166,USD,61823,500000,115074,0.123646,1.86134610096566,0.230148,40-45,B,jhernandez,jasonbarrett@wilcox.com,Bethany Berry,F,32
2356,BYU,2019-07-14,2019-11-11,120,Sunday,838821,USD,65061,499998,50444,0.13012252049008197,0.7753339174005933,0.10088840355361421,25-50,F,jhernandez,jasonbarrett@wilcox.com,Bethany Berry,F,32
